flex,fsr1,fsr2,fsr3,pitch,roll,label
314,0.27,0.00,13.42,68.78,25.00,Sitting
331,0.82,0.00,13.76,68.79,24.86,Sitting
341,1.11,0.00,14.01,68.81,24.74,Sitting
343,1.44,0.00,14.25,68.82,24.58,Sitting
316,0.97,0.00,14.00,68.85,24.47,Sitting
299,0.30,0.00,13.76,68.88,24.38,Sitting
286,0.00,0.00,13.63,68.92,24.40,Sitting
278,0.00,0.00,13.55,68.97,24.40,Sitting
275,0.00,0.00,13.50,68.99,24.37,Sitting
275,0.00,0.00,13.34,69.01,24.39,Sitting
298,0.32,0.00,13.71,69.01,24.40,Sitting
292,0.40,0.00,13.67,69.01,24.43,Sitting
310,0.91,0.00,13.95,69.01,24.46,Sitting
299,0.72,0.00,13.95,69.03,24.47,Sitting
295,0.70,0.00,13.88,69.02,24.59,Sitting
292,0.62,0.00,13.92,69.03,24.63,Sitting
291,0.68,0.00,13.92,69.05,24.64,Sitting
286,0.62,0.00,13.63,69.07,24.64,Sitting
306,1.28,0.00,13.96,69.08,24.73,Sitting
324,1.82,0.00,14.27,69.04,24.70,Sitting
340,2.24,0.00,14.45,69.02,24.75,Sitting
349,2.69,0.00,14.66,69.01,24.74,Sitting
328,2.16,0.00,14.50,68.99,24.91,Sitting
317,1.79,0.00,14.29,69.00,24.96,Sitting
304,1.59,0.00,14.15,68.97,24.99,Sitting
293,1.46,0.00,13.91,68.96,25.01,Sitting
311,2.07,0.00,14.22,68.95,25.09,Sitting
306,1.78,0.00,14.05,68.95,25.09,Sitting
318,2.29,0.00,14.27,68.93,25.06,Sitting
301,1.84,0.00,14.06,68.93,25.03,Sitting
282,1.35,0.00,13.97,68.93,25.07,Sitting
268,1.18,0.00,13.90,68.93,25.04,Sitting
247,0.64,0.00,13.58,68.94,24.88,Sitting
273,1.23,0.00,13.95,68.93,24.84,Sitting
294,1.69,0.00,14.20,68.92,24.83,Sitting
309,2.03,0.00,14.39,68.92,24.76,Sitting
288,1.39,0.00,14.11,68.91,24.72,Sitting
282,1.12,0.00,13.95,68.92,24.71,Sitting
275,1.01,0.00,13.83,68.92,24.72,Sitting
270,0.98,0.00,13.73,68.91,24.68,Sitting
260,0.74,0.00,13.49,68.91,24.68,Sitting
284,1.41,0.00,13.88,68.92,24.65,Sitting
281,1.50,0.00,13.85,68.94,24.60,Sitting
298,2.11,0.00,14.11,68.95,24.56,Sitting
312,2.57,0.00,14.27,68.96,24.53,Sitting
300,2.31,0.00,14.11,68.96,24.62,Sitting
283,2.12,0.00,13.97,68.96,24.63,Sitting
272,2.00,0.00,13.84,68.94,24.59,Sitting
268,1.81,0.00,13.57,68.95,24.55,Sitting
289,2.42,0.00,13.91,68.95,24.54,Sitting
308,2.90,0.00,14.14,68.96,24.48,Sitting
321,3.33,0.00,14.37,68.95,24.40,Sitting
308,2.66,0.00,14.35,68.92,24.36,Sitting
298,2.29,0.00,14.19,68.92,24.45,Sitting
291,2.03,0.00,14.08,68.93,24.45,Sitting
286,1.98,0.00,13.94,68.94,24.41,Sitting
293,1.99,0.00,13.76,68.94,24.36,Sitting
310,2.50,0.00,14.04,68.94,24.41,Sitting
323,2.87,0.00,14.25,68.94,24.43,Sitting
307,3.04,0.00,13.74,68.97,24.39,Sitting
293,2.39,0.00,13.56,68.97,24.39,Sitting
288,2.08,0.00,13.51,68.98,24.52,Sitting
283,1.87,0.00,13.49,69.01,24.54,Sitting
280,1.79,0.00,13.46,69.03,24.49,Sitting
279,1.71,0.00,13.49,69.04,24.47,Sitting
301,2.26,0.00,13.81,69.05,24.45,Sitting
319,2.47,0.00,13.83,69.03,24.41,Sitting
336,2.83,0.00,14.10,69.02,24.43,Sitting
323,2.42,0.00,13.93,69.02,24.41,Sitting
313,2.04,0.00,13.81,69.01,24.50,Sitting
308,1.80,0.00,13.74,69.00,24.47,Sitting
307,1.66,0.00,13.67,69.00,24.44,Sitting
304,1.69,0.00,13.63,69.00,24.40,Sitting
326,2.28,0.00,13.93,69.01,24.38,Sitting
342,2.75,0.00,14.18,69.02,24.36,Sitting
359,3.09,0.00,14.39,69.05,24.33,Sitting
342,2.51,0.00,14.04,69.07,24.29,Sitting
330,2.19,0.00,13.93,69.07,24.34,Sitting
322,1.89,0.00,13.84,69.05,24.37,Sitting
316,1.45,0.00,13.75,69.04,24.35,Sitting
314,1.51,0.00,14.00,69.03,24.33,Sitting
336,1.59,0.00,14.30,69.01,24.39,Sitting
334,1.13,0.00,14.10,69.00,24.36,Sitting
348,1.35,0.00,14.31,68.98,24.32,Sitting
332,0.00,0.00,13.98,68.97,24.30,Sitting
322,0.00,0.00,13.83,68.97,24.29,Sitting
314,0.00,0.00,13.70,68.98,24.30,Sitting
309,0.16,0.00,13.58,68.96,24.26,Sitting
301,0.40,0.00,13.64,68.98,24.21,Sitting
321,1.14,0.00,14.10,68.98,24.24,Sitting
339,1.72,0.00,14.37,68.97,24.24,Sitting
342,0.98,0.00,14.41,69.01,24.22,Sitting
329,0.83,0.00,14.17,69.02,24.18,Sitting
318,0.87,0.00,14.20,69.00,24.19,Sitting
302,0.98,0.00,14.10,69.00,24.20,Sitting
298,1.03,0.00,14.03,69.01,24.17,Sitting
295,0.98,0.00,14.03,68.99,24.15,Sitting
319,1.71,0.00,14.34,69.02,24.27,Sitting
313,1.59,0.00,14.27,69.03,24.25,Sitting
334,2.18,0.00,14.53,69.03,24.25,Sitting
326,2.01,0.00,14.20,69.03,24.25,Sitting
320,1.93,0.00,14.13,69.02,24.29,Sitting
314,1.83,0.00,14.07,69.01,24.29,Sitting
312,1.76,0.00,14.12,69.01,24.27,Sitting
304,1.51,0.00,14.37,69.00,24.26,Sitting
329,2.19,0.00,14.63,68.99,24.26,Sitting
349,2.73,0.00,14.84,68.97,24.30,Sitting
322,2.89,0.00,14.60,68.97,24.28,Sitting
309,2.44,0.00,14.38,68.97,24.25,Sitting
303,2.33,0.00,14.24,68.99,24.30,Sitting
297,2.18,0.00,14.18,68.97,24.30,Sitting
293,2.06,0.00,14.11,68.95,24.26,Sitting
289,1.85,0.00,14.09,68.94,24.21,Sitting
310,2.48,0.00,14.40,68.95,24.18,Sitting
328,2.99,0.00,14.64,68.93,24.15,Sitting
341,3.45,0.00,14.84,68.92,24.13,Sitting
351,3.76,0.00,15.00,68.91,24.08,Sitting
329,3.42,0.00,14.76,68.93,24.18,Sitting
322,3.19,0.00,14.58,68.93,24.19,Sitting
311,2.89,0.00,14.37,68.95,24.18,Sitting
302,2.66,0.00,14.20,68.92,24.16,Sitting
321,3.19,0.00,14.51,68.93,24.17,Sitting
310,2.84,0.00,14.33,68.96,24.14,Sitting
324,3.18,0.00,14.54,68.97,24.11,Sitting
324,2.08,0.00,14.59,68.96,24.07,Sitting
310,1.92,0.00,14.40,68.96,24.21,Sitting
302,1.75,0.00,14.17,68.93,24.20,Sitting
298,1.47,0.00,13.98,68.92,24.19,Sitting
295,1.16,0.00,13.82,68.91,24.16,Sitting
313,1.77,0.00,14.08,68.92,24.25,Sitting
323,2.29,0.00,14.30,68.92,24.21,Sitting
327,2.70,0.00,14.53,68.91,24.19,Sitting
331,2.92,0.00,14.58,68.91,24.13,Sitting
307,2.63,0.00,14.26,68.93,24.22,Sitting
290,2.32,0.00,14.04,68.93,24.23,Sitting
276,2.10,0.00,13.97,68.90,24.22,Sitting
264,1.92,0.00,13.76,68.89,24.19,Sitting
280,2.57,0.00,14.15,68.89,24.23,Sitting
291,2.98,0.00,14.45,68.89,24.20,Sitting
300,3.35,0.00,14.73,68.89,24.13,Sitting
303,3.28,0.00,14.71,68.88,24.07,Sitting
279,2.78,0.00,14.54,68.90,24.10,Sitting
265,2.45,0.00,14.72,68.91,24.06,Sitting
255,2.34,0.00,14.56,68.89,24.04,Sitting
240,2.24,0.00,14.45,68.89,24.02,Sitting
256,2.74,0.00,14.74,68.89,24.04,Sitting
268,3.17,0.00,15.00,68.88,24.02,Sitting
280,3.58,0.00,15.21,68.87,24.02,Sitting
290,3.93,0.00,15.39,68.87,23.96,Sitting
276,3.44,0.00,15.14,68.86,23.96,Sitting
265,3.16,0.00,14.97,68.88,23.99,Sitting
256,2.81,0.00,14.79,68.88,23.96,Sitting
251,2.53,0.00,14.65,68.89,23.96,Sitting
272,3.09,0.00,14.94,68.88,23.98,Sitting
292,3.44,0.00,15.12,68.88,24.04,Sitting
306,3.83,0.00,15.28,68.89,24.03,Sitting
316,4.08,0.00,15.43,68.90,24.04,Sitting
293,3.64,0.00,15.17,68.88,24.03,Sitting
278,3.22,0.00,15.01,68.88,24.05,Sitting
278,3.06,0.00,14.84,68.88,24.01,Sitting
265,3.15,0.00,14.66,68.88,23.95,Sitting
282,3.54,0.00,14.91,68.88,23.90,Sitting
292,3.88,0.00,15.11,68.88,23.85,Sitting
302,4.14,0.00,15.27,68.86,23.89,Sitting
311,4.44,0.00,15.41,68.85,23.87,Sitting
292,3.86,0.00,15.19,68.86,23.85,Sitting
272,3.39,0.00,15.06,68.85,23.88,Sitting
259,3.03,0.00,15.00,68.85,23.88,Sitting
249,2.75,0.00,14.90,68.86,23.85,Sitting
242,2.55,0.00,14.74,68.87,23.86,Sitting
261,3.07,0.00,15.02,68.88,23.84,Sitting
243,2.78,0.00,14.77,68.89,23.83,Sitting
266,3.15,0.00,15.03,68.90,23.82,Sitting
253,2.11,0.00,14.95,68.92,23.77,Sitting
250,1.65,0.00,14.83,68.93,23.78,Sitting
242,1.31,0.00,14.52,68.92,23.75,Sitting
227,1.05,0.00,14.47,68.91,23.74,Sitting
255,1.71,0.00,14.78,68.91,23.74,Sitting
278,2.31,0.00,15.05,68.93,23.73,Sitting
296,2.74,0.00,15.25,68.93,23.73,Sitting
312,3.08,0.00,15.40,68.94,23.70,Sitting
300,2.76,0.00,15.20,68.95,23.73,Sitting
292,2.51,0.00,15.06,68.93,23.80,Sitting
285,2.20,0.00,14.91,68.95,23.81,Sitting
278,1.93,0.00,14.71,68.95,23.81,Sitting
261,2.15,0.00,14.77,68.97,23.78,Sitting
281,2.67,0.00,15.08,68.97,23.73,Sitting
296,3.03,0.00,15.27,69.00,23.65,Sitting
308,3.29,0.00,15.45,69.01,23.61,Sitting
284,2.82,0.00,15.18,69.00,23.56,Sitting
265,2.44,0.00,14.96,69.02,23.63,Sitting
252,2.25,0.00,14.86,69.03,23.66,Sitting
243,2.07,0.00,14.78,69.04,23.66,Sitting
263,2.61,0.00,15.08,69.00,23.68,Sitting
280,3.17,0.00,15.31,68.99,23.71,Sitting
291,3.63,0.00,15.53,68.96,23.74,Sitting
302,3.85,0.00,15.67,68.96,23.72,Sitting
290,3.24,0.00,15.49,68.96,23.71,Sitting
278,2.45,0.00,15.27,68.96,23.68,Sitting
265,2.12,0.00,15.09,68.97,23.67,Sitting
259,2.03,0.00,14.95,68.95,23.65,Sitting
250,1.78,0.00,15.00,68.95,23.65,Sitting
267,2.32,0.00,15.29,68.95,23.73,Sitting
261,2.52,0.00,15.12,68.92,23.73,Sitting
276,2.91,0.00,15.34,68.90,23.77,Sitting
259,2.40,0.00,15.15,68.90,23.77,Sitting
252,2.09,0.00,15.07,68.92,23.79,Sitting
243,1.79,0.00,14.94,68.94,23.77,Sitting
236,1.69,0.00,14.83,68.92,23.74,Sitting
225,1.70,0.00,14.81,68.93,23.72,Sitting
216,2.42,0.00,15.11,68.93,23.79,Sitting
235,2.83,0.00,15.32,68.92,23.76,Sitting
250,3.15,0.00,15.49,68.93,23.71,Sitting
264,3.41,0.00,15.60,68.92,23.71,Sitting
256,3.03,0.00,15.44,68.90,23.81,Sitting
246,2.60,0.00,15.29,68.90,23.85,Sitting
241,2.62,0.00,15.11,68.92,23.85,Sitting
234,2.26,0.00,14.96,68.92,23.84,Sitting
256,2.72,0.00,15.18,68.92,23.92,Sitting
274,3.18,0.00,15.43,68.92,23.91,Sitting
290,3.48,0.00,15.62,68.94,23.90,Sitting
300,3.54,0.00,15.42,68.95,23.85,Sitting
284,3.09,0.00,15.20,68.93,23.95,Sitting
275,2.68,0.00,15.07,68.90,23.99,Sitting
268,2.36,0.00,14.90,68.89,23.97,Sitting
257,2.14,0.00,14.67,68.86,23.97,Sitting
276,2.62,0.00,14.95,68.87,24.01,Sitting
288,3.02,0.00,15.19,68.88,23.97,Sitting
299,3.39,0.00,15.38,68.87,23.89,Sitting
307,3.18,0.00,15.27,68.88,23.84,Sitting
292,2.77,0.00,15.11,68.87,23.94,Sitting
268,2.31,0.00,14.95,68.90,23.94,Sitting
260,2.03,0.00,14.87,68.92,23.91,Sitting
253,1.85,0.00,14.75,68.92,23.90,Sitting
274,2.44,0.00,15.07,68.90,23.93,Sitting
293,2.78,0.00,15.29,68.92,23.91,Sitting
304,2.82,0.00,15.47,68.92,23.90,Sitting
312,2.96,0.00,15.56,68.92,23.84,Sitting
291,2.10,0.00,15.39,68.92,24.10,Sitting
280,1.83,0.00,15.17,68.92,24.14,Sitting
269,1.90,0.00,14.95,68.94,24.13,Sitting
287,2.42,0.00,15.10,68.94,24.12,Sitting
307,2.87,0.00,15.21,68.94,24.13,Sitting
319,3.24,0.00,15.36,68.92,24.15,Sitting
330,3.50,0.00,15.42,68.90,24.14,Sitting
313,3.27,0.00,15.04,68.87,24.18,Sitting
298,2.83,0.00,14.78,68.85,24.23,Sitting
283,2.44,0.00,14.61,68.85,24.22,Sitting
275,2.17,0.00,14.52,68.85,24.20,Sitting
263,1.15,0.00,14.37,68.85,24.16,Sitting
270,1.73,0.00,14.69,68.85,24.13,Sitting
268,2.15,0.00,14.95,68.89,24.06,Sitting
264,2.46,0.00,15.01,68.90,23.98,Sitting
262,3.05,0.00,15.01,68.90,23.96,Sitting
241,2.45,0.00,14.66,68.92,24.02,Sitting
222,2.09,0.00,14.45,68.88,24.02,Sitting
200,1.83,0.00,14.26,68.83,24.00,Sitting
179,1.45,0.00,14.09,68.77,23.99,Sitting
179,2.06,0.00,14.27,68.75,24.08,Sitting
153,2.11,0.00,13.25,68.74,24.03,Sitting
157,1.95,0.00,13.28,68.73,24.01,Sitting
129,1.55,0.00,13.42,68.72,23.96,Sitting
107,1.10,0.00,13.22,68.76,24.06,Sitting
88,0.09,0.00,13.08,68.82,24.01,Sitting
71,0.00,0.00,12.94,68.87,23.93,Sitting
83,0.35,0.00,13.21,68.88,23.88,Sitting
93,0.75,0.00,13.70,68.87,23.87,Sitting
100,1.08,0.00,14.09,68.86,23.79,Sitting
110,1.47,0.00,14.46,68.87,23.73,Sitting
90,0.75,0.00,14.21,68.86,23.64,Sitting
78,0.77,0.00,13.71,68.83,23.64,Sitting
68,0.59,0.00,13.49,68.84,23.65,Sitting
69,0.58,0.00,13.13,68.83,23.63,Sitting
67,0.41,0.00,12.60,68.83,23.62,Sitting
89,0.91,0.00,12.94,68.82,23.72,Sitting
84,0.63,0.00,12.51,68.78,23.70,Sitting
99,1.11,0.00,13.11,68.78,23.69,Sitting
88,0.78,0.00,12.75,68.75,23.67,Sitting
82,0.61,0.00,12.53,68.73,23.70,Sitting
73,0.47,0.00,12.17,68.70,23.66,Sitting
72,0.27,0.00,11.84,68.67,23.64,Sitting
60,0.06,0.00,11.56,68.64,23.61,Sitting
48,0.00,0.00,11.21,68.62,23.63,Sitting
65,0.44,0.00,12.00,68.63,23.57,Sitting
52,0.36,0.00,12.20,68.65,23.51,Sitting
53,0.60,0.00,12.30,68.67,23.48,Sitting
42,0.32,0.00,12.41,68.67,23.64,Sitting
35,0.31,0.00,12.45,68.69,23.56,Sitting
28,0.10,0.00,12.57,68.69,23.52,Sitting
30,0.57,0.00,13.06,68.66,23.44,Sitting
42,1.01,0.00,13.45,68.65,23.40,Sitting
47,1.39,0.00,13.73,68.65,23.32,Sitting
62,1.69,0.00,13.79,68.66,23.29,Sitting
49,0.82,0.00,13.45,68.66,23.30,Sitting
39,1.00,0.00,12.93,68.65,23.43,Sitting
31,0.65,0.00,13.00,68.62,23.47,Sitting
25,0.81,0.00,12.97,68.63,23.47,Sitting
43,1.40,0.00,13.32,68.61,23.47,Sitting
59,1.86,0.00,13.60,68.60,23.52,Sitting
73,2.15,0.00,13.82,68.59,23.51,Sitting
82,2.38,0.00,14.00,68.57,23.54,Sitting
67,1.94,0.00,13.79,68.56,23.51,Sitting
59,1.55,0.00,13.60,68.59,23.62,Sitting
49,0.79,0.00,13.48,68.61,23.56,Sitting
48,0.79,0.00,13.37,68.63,23.50,Sitting
45,0.73,0.00,13.62,68.62,23.47,Sitting
68,1.35,0.00,13.93,68.58,23.51,Sitting
86,1.86,0.00,14.16,68.57,23.55,Sitting
86,1.95,0.00,13.82,68.58,23.52,Sitting
74,1.36,0.00,13.39,68.56,23.49,Sitting
64,1.25,0.00,13.28,68.57,23.58,Sitting
54,1.16,0.00,13.27,68.56,23.60,Sitting
46,0.93,0.00,13.34,68.56,23.56,Sitting
67,1.50,0.00,13.69,68.55,23.51,Sitting
83,1.95,0.00,14.02,68.54,23.46,Sitting
70,1.42,0.00,13.94,68.55,23.41,Sitting
84,1.74,0.00,14.18,68.56,23.37,Sitting
69,1.48,0.00,13.96,68.58,23.33,Sitting
61,1.19,0.00,13.69,68.56,23.42,Sitting
54,0.87,0.00,13.60,68.56,23.41,Sitting
48,0.70,0.00,13.52,68.55,23.40,Sitting
67,1.32,0.00,13.92,68.55,23.38,Sitting
57,1.47,0.00,13.39,68.55,23.37,Sitting
76,1.61,0.00,13.71,68.58,23.39,Sitting
93,1.75,0.00,13.86,68.59,23.35,Sitting
82,1.23,0.00,13.73,68.62,23.33,Sitting
71,0.90,0.00,13.63,68.64,23.41,Sitting
62,0.63,0.00,13.56,68.64,23.36,Sitting
59,0.47,0.00,13.49,68.63,23.34,Sitting
48,0.00,0.00,13.42,68.61,23.31,Sitting
74,0.07,0.00,13.86,68.59,23.34,Sitting
98,0.79,0.00,14.12,68.59,23.32,Sitting
113,1.35,0.00,14.32,68.56,23.30,Sitting
90,0.96,0.00,14.11,68.53,23.25,Sitting
80,0.88,0.00,13.96,68.57,23.38,Sitting
69,0.73,0.00,13.90,68.59,23.39,Sitting
61,0.66,0.00,13.83,68.61,23.35,Sitting
78,1.29,0.00,14.12,68.59,23.33,Sitting
94,1.79,0.00,14.35,68.60,23.35,Sitting
111,2.16,0.00,14.53,68.59,23.31,Sitting
121,2.47,0.00,14.67,68.59,23.25,Sitting
100,1.93,0.00,14.36,68.58,23.21,Sitting
93,1.68,0.00,14.36,68.56,23.35,Sitting
85,1.48,0.00,14.21,68.56,23.36,Sitting
78,1.64,0.00,14.09,68.54,23.34,Sitting
94,2.05,0.00,14.41,68.54,23.30,Sitting
97,2.20,0.00,14.37,68.55,23.30,Sitting
108,2.53,0.00,14.60,68.55,23.28,Sitting
125,2.79,0.00,14.84,68.55,23.23,Sitting
100,2.39,0.00,14.63,68.54,23.17,Sitting
84,1.95,0.00,14.43,68.55,23.23,Sitting
74,1.82,0.00,14.35,68.53,23.21,Sitting
73,1.60,0.00,14.27,68.54,23.19,Sitting
75,1.09,0.00,14.32,68.55,23.17,Sitting
95,1.61,0.00,14.54,68.55,23.14,Sitting
89,0.58,0.00,14.31,68.58,23.13,Sitting
106,1.19,0.00,14.54,68.58,23.15,Sitting
96,1.12,0.00,14.35,68.59,23.14,Sitting
87,0.76,0.00,14.27,68.64,23.27,Sitting
74,0.71,0.00,14.16,68.68,23.29,Sitting
73,0.72,0.00,14.06,68.70,23.27,Sitting
95,1.39,0.00,14.40,68.73,23.29,Sitting
117,1.85,0.00,14.70,68.75,23.31,Sitting
131,2.17,0.00,14.88,68.77,23.32,Sitting
144,2.41,0.00,15.09,68.76,23.28,Sitting
125,1.33,0.00,14.82,68.75,23.29,Sitting
112,0.87,0.00,14.73,68.72,23.48,Sitting
105,0.79,0.00,14.59,68.71,23.47,Sitting
104,0.90,0.00,14.55,68.69,23.45,Sitting
127,1.39,0.00,14.84,68.68,23.41,Sitting
146,1.56,0.00,14.90,68.65,23.37,Sitting
155,0.82,0.00,14.89,68.61,23.30,Sitting
142,0.21,0.00,14.71,68.59,23.25,Sitting
124,0.61,0.00,14.65,68.57,23.20,Sitting
108,0.48,0.00,14.50,68.55,23.19,Sitting
104,0.58,0.00,14.32,68.57,23.17,Sitting
94,0.69,0.00,14.06,68.60,23.11,Sitting
88,0.73,0.00,13.96,68.61,23.03,Sitting
111,1.65,0.00,14.35,68.63,23.02,Sitting
128,2.35,0.00,14.50,68.66,22.98,Sitting
145,2.20,0.00,14.72,68.70,22.92,Sitting
157,1.71,0.00,14.89,68.73,22.89,Sitting
142,0.68,0.00,14.67,68.74,23.00,Sitting
129,0.00,0.00,14.47,68.75,23.05,Sitting
124,0.00,0.00,14.32,68.74,23.12,Sitting
118,0.00,0.00,14.18,68.73,23.14,Sitting
133,0.00,0.00,14.48,68.73,23.24,Sitting
150,0.00,0.00,14.65,68.71,23.28,Sitting
140,0.00,0.00,13.95,68.70,23.33,Sitting
130,0.00,0.00,13.63,68.69,23.37,Sitting
126,0.00,0.00,13.61,68.69,23.59,Sitting
119,0.00,0.00,13.59,68.70,23.64,Sitting
117,0.00,0.00,13.55,68.71,23.63,Sitting
137,0.00,0.00,13.96,68.74,23.61,Sitting
155,0.20,0.00,14.11,68.75,23.62,Sitting
171,0.59,0.00,14.35,68.77,23.58,Sitting
184,0.84,0.00,14.57,68.79,23.59,Sitting
165,0.15,0.00,14.42,68.78,23.56,Sitting
136,0.00,0.00,14.32,68.77,23.71,Sitting
130,0.00,0.00,14.25,68.76,23.70,Sitting
122,0.00,0.00,14.12,68.77,23.65,Sitting
145,0.00,0.00,14.38,68.79,23.65,Sitting
161,0.11,0.00,14.58,68.80,23.63,Sitting
178,0.40,0.00,14.70,68.79,23.59,Sitting
195,0.67,0.00,14.79,68.81,23.52,Sitting
180,0.18,0.00,14.47,68.82,23.50,Sitting
169,0.00,0.00,14.22,68.85,23.62,Sitting
162,0.00,0.00,13.96,68.85,23.57,Sitting
155,0.00,0.00,13.82,68.87,23.54,Sitting
172,0.00,0.00,14.08,68.86,23.54,Sitting
188,0.00,0.00,14.27,68.84,23.55,Sitting
201,0.00,0.00,14.42,68.82,23.50,Sitting
210,0.11,0.00,14.50,68.85,23.49,Sitting
191,0.00,0.00,14.17,68.84,23.46,Sitting
180,0.00,0.00,13.94,68.83,23.54,Sitting
168,0.00,0.00,13.79,68.87,23.60,Sitting
158,0.00,0.00,13.61,68.87,23.59,Sitting
150,0.00,0.00,13.52,68.89,23.59,Sitting
171,0.00,0.00,13.74,68.90,23.70,Sitting
189,0.00,0.00,14.06,68.90,23.72,Sitting
205,0.00,0.00,14.28,68.91,23.75,Sitting
188,0.00,0.00,14.07,68.90,23.75,Sitting
178,0.00,0.00,13.92,68.91,23.78,Sitting
171,0.00,0.00,13.86,68.92,23.75,Sitting
146,0.00,0.00,13.75,68.93,23.73,Sitting
146,0.00,0.00,13.64,68.92,23.72,Sitting
170,0.00,0.00,14.00,68.93,23.81,Sitting
190,0.00,0.00,14.23,68.93,23.79,Sitting
207,0.00,0.00,14.52,68.92,23.75,Sitting
216,0.00,0.00,14.44,68.91,23.75,Sitting
204,0.00,0.00,14.24,68.92,23.83,Sitting
195,0.00,0.00,14.08,68.94,23.87,Sitting
189,0.00,0.00,13.94,68.93,23.86,Sitting
171,0.00,0.00,13.67,68.94,23.83,Sitting
194,0.00,0.00,14.01,68.95,23.84,Sitting
216,0.00,0.00,14.25,68.98,23.82,Sitting
233,0.00,0.00,14.40,68.97,23.81,Sitting
246,0.00,0.00,14.46,68.99,23.77,Sitting
235,0.00,0.00,14.15,68.98,24.03,Sitting
222,0.00,0.00,13.94,68.98,24.05,Sitting
214,0.00,0.00,13.83,68.96,24.04,Sitting
208,0.00,0.00,13.78,68.94,24.01,Sitting
231,0.00,0.00,14.08,68.94,24.00,Sitting
217,0.00,0.00,13.98,68.93,23.98,Sitting
235,0.00,0.00,14.32,68.94,23.96,Sitting
229,0.00,0.00,14.12,68.95,23.94,Sitting
226,0.00,0.00,14.03,68.95,23.99,Sitting
219,0.00,0.00,13.94,68.95,23.96,Sitting
217,0.00,0.00,13.88,68.96,23.95,Sitting
215,0.00,0.00,13.84,68.96,23.93,Sitting
236,0.00,0.00,14.25,68.97,23.91,Sitting
253,0.00,0.00,14.52,68.96,23.88,Sitting
270,0.00,0.00,14.72,68.97,23.88,Sitting
283,0.00,0.00,15.03,68.97,23.83,Sitting
265,0.00,0.00,14.77,68.97,23.97,Sitting
253,0.00,0.00,14.58,68.98,24.00,Sitting
244,0.00,0.00,14.42,68.98,23.98,Sitting
238,0.00,0.00,14.31,68.97,23.96,Sitting
255,0.00,0.00,14.63,68.95,24.02,Sitting
274,0.00,0.00,14.83,68.94,24.02,Sitting
286,0.00,0.00,15.00,68.94,24.04,Sitting
273,0.00,0.00,14.80,68.94,24.01,Sitting
263,0.00,0.00,14.63,68.94,24.04,Sitting
255,0.00,0.00,14.50,68.94,24.03,Sitting
246,0.00,0.00,14.39,68.94,24.02,Sitting
236,0.00,0.00,14.29,68.94,24.02,Sitting
253,0.00,0.00,14.62,68.94,24.08,Sitting
267,0.00,0.00,14.87,68.97,24.10,Sitting
274,0.00,0.00,15.07,68.95,24.05,Sitting
284,0.00,0.00,15.20,68.95,24.10,Sitting
263,0.00,0.00,14.97,68.96,24.22,Sitting
233,0.00,0.00,14.50,68.95,24.19,Sitting
228,0.00,0.00,14.54,68.93,24.16,Sitting
224,0.00,0.00,14.45,68.91,24.14,Sitting
246,0.00,0.00,14.72,68.90,24.25,Sitting
267,0.00,0.00,14.95,68.88,24.23,Sitting
282,0.00,0.00,15.13,68.85,24.17,Sitting
293,0.00,0.00,15.33,68.85,24.12,Sitting
279,0.00,0.00,15.08,68.87,24.16,Sitting
267,0.00,0.00,14.97,68.86,24.11,Sitting
276,0.00,0.00,14.80,68.86,24.02,Sitting
268,0.00,0.00,14.65,68.86,23.97,Sitting
284,0.00,0.00,14.96,68.85,23.96,Sitting
273,0.00,0.00,14.86,68.86,23.91,Sitting
286,0.00,0.00,15.11,68.87,23.90,Sitting
295,0.00,0.00,15.32,68.87,23.83,Sitting
278,0.00,0.00,15.08,68.86,23.96,Sitting
265,0.00,0.00,14.94,68.86,23.95,Sitting
253,0.00,0.00,14.66,68.89,23.94,Sitting
262,0.00,0.00,14.52,68.83,23.94,Sitting
251,0.00,0.00,14.46,68.84,23.92,Sitting
245,0.00,0.00,14.44,68.83,23.89,Sitting
266,0.25,0.00,14.80,68.85,23.89,Sitting
284,0.81,0.00,15.03,68.85,23.85,Sitting
299,1.26,0.00,15.21,68.85,23.78,Sitting
310,1.62,0.00,15.36,68.87,23.76,Sitting
298,1.20,0.00,15.18,68.89,23.70,Sitting
286,0.83,0.00,15.02,68.88,23.72,Sitting
274,0.65,0.00,14.89,68.90,23.69,Sitting
267,0.53,0.00,14.84,68.91,23.67,Sitting
264,0.13,0.00,14.78,68.91,23.65,Sitting
264,0.00,0.00,15.16,68.93,23.64,Sitting
283,0.64,0.00,15.33,68.94,23.64,Sitting
297,1.08,0.00,15.45,68.95,23.61,Sitting
269,0.53,0.00,15.16,68.95,23.61,Sitting
263,0.30,0.00,15.04,68.94,23.65,Sitting
253,0.10,0.00,14.93,68.93,23.65,Sitting
250,0.00,0.00,14.83,68.93,23.64,Sitting
273,0.59,0.00,15.12,68.93,23.63,Sitting
292,1.10,0.00,15.31,68.94,23.69,Sitting
278,0.99,0.00,15.16,68.93,23.67,Sitting
298,1.44,0.00,15.39,68.93,23.69,Sitting
287,1.17,0.00,15.22,68.93,23.68,Sitting
280,0.86,0.00,15.04,68.91,23.70,Sitting
272,0.61,0.00,14.91,68.90,23.69,Sitting
268,0.44,0.00,14.80,68.90,23.69,Sitting
289,1.10,0.00,15.06,68.90,23.67,Sitting
